,order_id,customer_id,order_date,order_status,sub_total,order_total,total_quantity,month,coupon
2397,2329,1259,25/01/2016,Shipped,242.0,242.0,4,01,True
2398,3676,1589,25/01/2019,Shipped,79.0,79.0,1,01,True
2399,3677,1395,25/01/2019,Shipped,72.0,72.0,1,01,True
2400,1115,713,25/03/2013,Shipped,207.0,207.0,3,03,True
2404,2409,1033,25/03/2016,Shipped,71.0,76.5,2,03,True
2405,3728,1380,25/03/2019,Shipped,228.0,228.0,3,03,True
2406,1145,729,25/04/2013,Shipped,65.0,73.35,1,04,True
2407,1425,865,25/04/2014,Shipped,124.0,124.0,2,04,True
2408,1424,864,25/04/2014,Shipped,209.0,209.0,3,04,True
2409,1423,863,25/04/2014,Cancelled,75.0,75.0,1,04,True
2410,1155,733,25/05/2013,Shipped,156.0,156.0,3,05,True
2411,3097,1432,25/05/2017,Shipped,493.0,493.0,7,05,True
2412,3450,1537,25/05/2018,Shipped,144.0,144.0,2,05,True
2413,1486,539,25/07/2014,Shipped,100.0,100.0,3,07,True
2414,2061,942,25/07/2015,Shipped,62.0,67.5,1,07,True
2415,3155,1446,25/08/2017,Shipped,217.0,217.0,3,08,True
2416,3154,1407,25/08/2017,Shipped,76.0,76.0,1,08,True
2417,3515,1550,25/08/2018,Shipped,312.0,312.0,4,08,True
2418,1218,772,25/09/2013,Shipped,142.0,142.0,2,09,True
2419,3169,1452,25/09/2017,Shipped,76.0,76.0,1,09,True
2420,3170,1227,25/09/2017,Shipped,148.0,148.0,2,09,True
2421,3543,951,25/09/2018,Shipped,80.0,80.0,1,09,True
2422,929,618,25/10/2012,Shipped,69.0,74.5,1,10,True
2423,930,617,25/10/2012,Shipped,69.0,74.5,1,10,True
2424,1238,783,25/10/2013,Shipped,209.0,209.0,3,10,True
2425,1567,869,25/10/2014,Shipped,142.0,142.0,2,10,True
2426,2157,1205,25/10/2015,Shipped,69.0,74.5,1,10,True
2427,3569,1452,25/10/2018,Shipped,84.0,84.0,1,10,True
2428,4169,1730,25/10/2020,Shipped,549.0,549.0,7,10,True
2429,4171,1708,25/10/2020,Shipped,74.0,74.0,1,10,True
2430,1265,796,25/11/2013,Shipped,69.0,74.5,1,11,True
2431,1258,773,25/11/2013,Shipped,138.0,138.0,2,11,True
2432,1657,999,25/11/2014,Shipped,69.0,74.5,1,11,True
2433,1030,474,25/12/2012,Shipped,69.0,74.5,1,12,True
2434,1334,823,25/12/2013,Shipped,278.0,278.0,4,12,True
2435,2331,1265,26/01/2016,Shipped,213.0,213.0,3,01,True
2436,2332,963,26/01/2016,Shipped,138.0,138.0,2,01,True
2437,2330,898,26/01/2016,Shipped,94.0,94.0,5,01,True
2438,2910,839,26/01/2017,Shipped,76.0,76.0,1,01,True
2439,3346,1507,26/01/2018,Shipped,273.0,273.0,4,01,True
2440,3981,1646,26/01/2020,Shipped,74.0,74.0,1,01,True
2441,4294,1521,26/01/2021,Shipped,160.0,160.0,2,01,True
2442,1094,699,26/02/2013,Shipped,312.0,312.0,4,02,True
2443,3995,1669,26/02/2020,Shipped,136.0,136.0,2,02,True
2444,3996,1378,26/02/2020,Shipped,160.0,160.0,2,02,True
2445,3997,609,26/02/2020,Shipped,148.0,148.0,2,02,True
2448,1426,866,26/04/2014,Shipped,138.0,138.0,2,04,True
2449,3756,46,26/04/2019,Shipped,80.0,80.0,1,04,True
2450,2053,1170,26/06/2015,Shipped,168.0,168.0,2,06,True
2451,2062,1175,26/07/2015,Shipped,62.0,67.5,1,07,True
2452,3485,1546,26/07/2018,Shipped,360.0,360.0,5,07,True
2453,1198,755,26/08/2013,Shipped,93.0,93.0,2,08,True
2454,1200,539,26/08/2013,Shipped,75.0,75.0,1,08,True
2455,3156,308,26/08/2017,Shipped,201.0,201.0,3,08,True
2456,4118,1697,26/08/2020,Cancelled,80.0,80.0,1,08,True
2457,2537,1324,26/09/2016,Shipped,81.0,81.0,2,09,True
2458,1240,785,26/10/2013,Shipped,602.0,602.0,9,10,True
2459,1239,784,26/10/2013,Shipped,155.0,155.0,4,10,True
2460,2159,1206,26/10/2015,Shipped,177.0,177.0,3,10,True
2461,2158,1195,26/10/2015,Shipped,45.0,50.5,1,10,True
2462,3193,868,26/10/2017,Shipped,74.0,74.0,1,10,True
2463,1268,798,26/11/2013,Shipped,276.0,276.0,4,11,True
2464,1266,797,26/11/2013,Shipped,62.0,67.5,2,11,True
2465,1660,1000,26/11/2014,Shipped,10.0,15.5,1,11,True
2466,2656,773,26/11/2016,Shipped,144.0,144.0,2,11,True
2467,3231,1472,26/11/2017,Shipped,148.0,148.0,2,11,True
2468,3620,1424,26/11/2018,Shipped,72.0,72.0,1,11,True
2469,3627,1223,26/11/2018,Shipped,144.0,144.0,2,11,True
2470,3619,488,26/11/2018,Shipped,160.0,160.0,2,11,True
2471,3918,1319,26/11/2019,Shipped,238.0,238.0,3,11,True
2472,4276,1774,26/12/2020,Shipped,74.0,74.0,1,12,True
2473,4275,1773,26/12/2020,Shipped,80.0,80.0,1,12,True
2474,4274,1736,26/12/2020,Shipped,80.0,80.0,1,12,True
2475,1047,676,27/01/2013,Shipped,131.0,131.0,2,01,True
2476,1046,554,27/01/2013,Shipped,124.0,124.0,2,01,True
2477,1828,1093,27/01/2015,Shipped,106.0,106.0,2,01,True
2478,1825,1091,27/01/2015,Shipped,645.0,645.0,10,01,True
2479,1835,1083,27/01/2015,Shipped,109.0,109.0,5,01,True
2480,2335,1267,27/01/2016,Shipped,16.0,21.5,2,01,True
2481,2334,1266,27/01/2016,Shipped,177.0,177.0,4,01,True
2482,3347,1508,27/01/2018,Shipped,277.0,277.0,4,01,True
2483,3680,1590,27/01/2019,Shipped,252.0,252.0,3,01,True
2484,3681,1319,27/01/2019,Shipped,232.0,232.0,3,01,True
2485,2379,216,27/02/2016,Shipped,302.0,302.0,6,02,True
2486,2996,1146,27/02/2017,Shipped,423.0,423.0,6,02,True
2487,1120,718,27/03/2013,Shipped,138.0,143.5,2,03,True
2488,2417,1296,27/03/2016,Shipped,99.0,99.0,3,03,True
2489,2410,1295,27/03/2016,Shipped,29.0,34.5,1,03,True
2490,2412,1258,27/03/2016,Shipped,97.0,97.0,3,03,True
2491,3038,1410,27/03/2017,Shipped,148.0,148.0,2,03,True
2492,1427,291,27/04/2014,Shipped,214.0,214.0,8,04,True
2493,2448,1303,27/04/2016,Shipped,124.0,124.0,2,04,True
2494,2445,1146,27/04/2016,Shipped,124.0,124.0,2,04,True
2495,3061,562,27/04/2017,Shipped,268.0,268.0,4,04,True
2496,1456,877,27/05/2014,Shipped,257.0,257.0,4,05,True
2497,2001,1155,27/05/2015,Shipped,99.0,99.0,1,05,True
2498,3098,1433,27/05/2017,Shipped,74.0,74.0,1,05,True
2499,3486,1547,27/07/2018,Shipped,247.0,247.0,3,07,True
2500,3157,1447,27/08/2017,Shipped,603.0,603.0,9,08,True
2501,908,598,27/09/2012,Shipped,138.0,143.5,2,09,True
2502,2120,1190,27/09/2015,Shipped,62.0,67.5,1,09,True
2503,2119,1189,27/09/2015,Shipped,652.0,652.0,10,09,True
2504,1241,786,27/10/2013,Shipped,69.0,74.5,1,10,True
2505,3581,1566,27/10/2018,Shipped,84.0,84.0,1,10,True
2506,3580,1565,27/10/2018,Shipped,216.0,216.0,3,10,True
2507,3893,1416,27/10/2019,Shipped,156.0,156.0,2,10,True
2508,2229,1232,27/11/2015,Shipped,56.0,61.5,2,11,True
2509,2664,1338,27/11/2016,Shipped,148.0,148.0,2,11,True
2510,3240,1453,27/11/2017,Shipped,76.0,76.0,1,11,True
2511,1335,824,27/12/2013,Shipped,69.0,74.5,1,12,True
2512,1795,1076,27/12/2014,Shipped,133.0,133.0,2,12,True
2513,1794,1075,27/12/2014,Shipped,69.0,74.5,1,12,True
2514,2308,1200,27/12/2015,Shipped,138.0,138.0,2,12,True
2515,3307,1485,27/12/2017,Shipped,152.0,152.0,2,12,True
2516,3654,545,27/12/2018,Shipped,160.0,160.0,2,12,True
2517,1837,1097,28/01/2015,Shipped,142.0,142.0,2,01,True
2518,2923,1383,28/01/2017,Shipped,67.0,67.0,1,01,True
2519,3350,1510,28/01/2018,Shipped,384.0,384.0,6,01,True
2520,3348,1509,28/01/2018,Shipped,76.0,76.0,1,01,True
2521,3684,1591,28/01/2019,Shipped,160.0,166.5,2,01,True
2522,3682,1289,28/01/2019,Shipped,840.0,846.5,10,01,True
2523,3984,1664,28/01/2020,Shipped,160.0,166.5,2,01,True
2524,3983,1663,28/01/2020,Shipped,80.0,80.0,1,01,True
2525,4295,1784,28/01/2021,Shipped,160.0,166.5,2,01,True
2526,1884,1112,28/02/2015,Shipped,138.0,138.0,2,02,True
2527,2997,1402,28/02/2017,Shipped,76.0,76.0,1,02,True
2528,1408,859,28/03/2014,Shipped,301.0,301.0,4,03,True
2529,1412,202,28/03/2014,Shipped,138.0,138.0,2,03,True
2530,1921,13,28/03/2015,Shipped,42.0,50.35,3,03,True
2531,2421,924,28/03/2016,Shipped,99.0,99.0,1,03,True
2532,1148,730,28/04/2013,Shipped,119.0,119.0,2,04,True
2533,1149,208,28/04/2013,Shipped,152.0,152.0,2,04,True
2534,1945,1133,28/04/2015,Shipped,138.0,138.0,2,04,True
2535,1946,350,28/04/2015,Shipped,168.0,173.5,2,04,True
2536,2449,1304,28/04/2016,Shipped,39.0,44.5,1,04,True
2537,3099,358,28/05/2017,Shipped,67.0,67.0,1,05,True
2538,1473,887,28/06/2014,Shipped,31.0,36.5,1,06,True
2539,2493,1312,28/06/2016,Shipped,110.0,110.0,2,06,True
2540,3119,1336,28/06/2017,Shipped,536.0,536.0,8,06,True
2541,1189,749,28/07/2013,Shipped,65.0,70.5,1,07,True
2542,1188,291,28/07/2013,Shipped,161.0,161.0,8,07,True
2543,1495,902,28/07/2014,Shipped,138.0,138.0,2,07,True
2544,2063,753,28/07/2015,Shipped,153.0,153.0,3,07,True
2545,2527,1316,28/08/2016,Shipped,148.0,148.0,2,08,True
2546,4121,1710,28/08/2020,Shipped,80.0,86.5,1,08,True
2547,3865,1637,28/09/2019,Shipped,148.0,148.0,2,09,True
2548,3866,1401,28/09/2019,Shipped,148.0,148.0,2,09,True
2550,1569,946,28/10/2014,Shipped,124.0,124.0,2,10,True
2551,1568,945,28/10/2014,Shipped,138.0,138.0,2,10,True
2552,2161,537,28/10/2015,Shipped,339.0,339.0,8,10,True
2553,4176,1732,28/10/2020,Shipped,160.0,160.0,2,10,True
2554,2239,1233,28/11/2015,Shipped,207.0,207.0,3,11,True
2555,3248,736,28/11/2017,Shipped,203.0,203.0,3,11,True
2556,4219,1749,28/11/2020,Shipped,388.0,388.0,5,11,True
2557,4218,1646,28/11/2020,Shipped,76.0,76.0,1,11,True
2558,3308,1486,28/12/2017,Shipped,152.0,152.0,2,12,True
2559,3351,1500,29/01/2018,Shipped,76.0,76.0,1,01,True
2560,2422,1203,29/03/2016,Shipped,62.0,67.5,1,03,True
2561,3410,1526,29/03/2018,Shipped,158.0,158.0,2,03,True
2562,3735,1604,29/03/2019,Shipped,222.0,222.0,3,03,True
2563,1949,1134,29/04/2015,Shipped,45.0,50.5,1,04,True
2564,1474,888,29/06/2014,Shipped,71.0,76.5,1,06,True
2565,4104,1701,29/07/2020,Shipped,154.0,154.0,2,07,True
2566,4103,1700,29/07/2020,Shipped,160.0,166.5,2,07,True
2567,3518,1500,29/08/2018,Shipped,160.0,160.0,2,08,True
2568,1221,517,29/09/2013,Shipped,105.0,105.0,2,09,True
2569,1223,244,29/09/2013,Shipped,69.0,74.5,1,09,True
2570,1570,947,29/10/2014,Shipped,168.0,168.0,2,10,True
2571,3195,1461,29/10/2017,Shipped,224.0,224.0,3,10,True
2572,3194,503,29/10/2017,Shipped,148.0,148.0,2,10,True
2573,3584,1568,29/10/2018,Shipped,236.0,236.0,3,10,True
2574,3583,1567,29/10/2018,Shipped,80.0,80.0,1,10,True
2575,4178,1215,29/10/2020,Shipped,80.0,80.0,1,10,True
2576,990,646,29/11/2012,Shipped,138.0,143.5,2,11,True
2577,988,184,29/11/2012,Shipped,168.0,173.5,2,11,True
2578,1272,801,29/11/2013,Shipped,69.0,74.5,1,11,True
2579,1271,800,29/11/2013,Shipped,200.0,200.0,3,11,True
2580,2241,1235,29/11/2015,Shipped,345.0,345.0,5,11,True
2581,2246,962,29/11/2015,Shipped,71.0,76.5,1,11,True
2582,3920,753,29/11/2019,Shipped,162.0,162.0,2,11,True
2583,1033,666,29/12/2012,Shipped,140.0,140.0,2,12,True
2584,1337,826,29/12/2013,Shipped,71.0,76.5,1,12,True
2585,2309,1258,29/12/2015,Shipped,117.0,117.0,3,12,True
2586,4277,1776,29/12/2020,Shipped,148.0,148.0,2,12,True
2587,1048,677,30/01/2013,Shipped,572.0,572.0,9,01,True
2588,1839,1099,30/01/2015,Shipped,140.0,140.0,2,01,True
2589,2924,1384,30/01/2017,Shipped,222.0,222.0,3,01,True
2590,1415,860,30/03/2014,Shipped,93.0,93.0,3,03,True
2591,3412,1526,30/03/2018,Shipped,79.0,79.0,1,03,True
2592,3738,1452,30/03/2019,Shipped,79.0,79.0,1,03,True
2593,1435,869,30/04/2014,Shipped,142.0,142.0,2,04,True
2594,3760,1215,30/04/2019,Shipped,217.0,217.0,2,04,True
2595,1157,735,30/05/2013,Shipped,200.0,200.0,3,05,True
2596,3120,1438,30/06/2017,Shipped,146.0,146.0,2,06,True
2597,1190,463,30/07/2013,Shipped,50.0,55.5,1,07,True
2598,888,587,30/08/2012,Shipped,65.0,70.5,1,08,True
2599,887,586,30/08/2012,Shipped,131.0,136.5,2,08,True
2601,1224,504,30/09/2013,Shipped,71.0,76.5,1,09,True
2602,3550,1560,30/09/2018,Shipped,160.0,160.0,2,09,True
2603,4146,1722,30/09/2020,Shipped,160.0,160.0,2,09,True
2604,2162,1207,30/10/2015,Shipped,65.0,70.5,1,10,True
2605,1279,74,30/11/2013,Shipped,99.0,99.0,1,11,True
2606,2258,1238,30/11/2015,Shipped,69.0,74.5,1,11,True
2607,3249,1258,30/11/2017,Shipped,69.0,69.0,1,11,True
2608,3633,1449,30/11/2018,Shipped,80.0,80.0,1,11,True
2609,3927,1242,30/11/2019,Shipped,80.0,80.0,1,11,True
2610,1840,1100,31/01/2015,Shipped,124.0,129.5,2,01,True
2611,3741,1605,31/03/2019,Shipped,214.0,214.0,3,03,True
2612,2477,1189,31/05/2016,Shipped,315.0,315.0,5,05,True
2613,3100,1331,31/05/2017,Shipped,68.0,68.0,1,05,True
2614,3102,761,31/05/2017,Shipped,336.0,336.0,5,05,True
2615,3793,1298,31/05/2019,Shipped,148.0,148.0,2,05,True
2616,2064,1176,31/07/2015,Shipped,69.0,74.5,1,07,True
2617,2518,1195,31/07/2016,Shipped,62.0,67.5,1,07,True
2618,3521,1450,31/08/2018,Shipped,757.0,757.0,9,08,True
2620,934,620,31/10/2012,Shipped,69.0,74.5,1,10,True
2621,1571,928,31/10/2014,Shipped,138.0,138.0,2,10,True
2622,2163,1037,31/10/2015,Shipped,142.0,142.0,2,10,True
2623,3197,1112,31/10/2017,Shipped,210.0,210.0,2,10,True
2624,3198,775,31/10/2017,Shipped,141.0,141.0,2,10,True
2625,3196,492,31/10/2017,Shipped,148.0,148.0,2,10,True
2626,3897,1646,31/10/2019,Shipped,240.0,246.5,3,10,True
2627,4182,1641,31/10/2020,Shipped,80.0,80.0,1,10,True
2628,1341,830,31/12/2013,Shipped,41.0,46.5,1,12,True
2629,2310,533,31/12/2015,Shipped,166.0,166.0,3,12,True
